timestamp_ms,open,high,low,close,volume,turnover
1788863640000,4395.6,4395.6,4395.0,4395.0,0.7605,3342.620307
1788863700000,4395.0,4395.8,4394.0,4394.5,9.40844,41352.271225
1788863760000,4394.5,4394.6,4393.8,4393.9,0.68822,3024.174686
1788863820000,4393.9,4393.9,4393.8,4393.9,0.684,3005.393438
1788863880000,4393.9,4393.9,4393.8,4393.9,0.68721,3019.49726
1788863940000,4393.9,4393.9,4392.6,4392.7,1.45201,6379.3029
1788864000000,4392.7,4392.7,4392.6,4392.7,0.69116,3036.022875
1788864060000,4392.7,4393.6,4392.6,4393.5,0.81114,3563.472582
1788864120000,4393.5,4395.4,4393.5,4395.4,0.81336,3574.284371
1788864180000,4395.4,4395.6,4394.6,4394.7,2.04153,8973.416852
1788864240000,4394.7,4395.7,4394.6,4395.1,0.91004,3999.771449
1788864300000,4395.1,4395.3,4394.9,4395.3,0.79422,3490.617875
1788864360000,4395.3,4395.7,4395.2,4395.6,0.66464,2921.301366
1788864420000,4395.6,4396.4,4395.6,4396.4,1.73888,7644.005617
1788864480000,4396.4,4397.6,4396.3,4397.6,0.73341,3224.694286
1788864540000,4397.6,4398.0,4397.0,4397.0,0.69215,3043.772301
1788864600000,4397.0,4397.8,4397.0,4397.7,0.68562,3014.825916
1788864660000,4397.7,4397.8,4396.9,4396.9,0.6626,2913.877375
1788864720000,4396.9,4397.0,4395.8,4395.8,0.69328,3048.092076
1788864780000,4395.8,4396.3,4395.4,4396.2,0.73356,3224.793906
1788864840000,4396.2,4397.0,4396.2,4396.8,1.45218,6384.57099
1788864900000,4396.8,4396.9,4395.2,4395.6,0.98406,4326.224936
1788864960000,4395.6,4397.2,4395.3,4396.6,1.73973,7647.528212
1788865020000,4396.6,4397.5,4396.6,4397.5,0.69194,3042.431454
1788865080000,4397.5,4397.5,4395.7,4395.8,0.75875,3335.916848
1788865140000,4395.8,4395.8,4393.6,4393.7,1.1509,5057.538032
1788865200000,4393.7,4394.6,4393.4,4393.4,2.22877,9793.581015
1788865260000,4393.4,4395.1,4393.4,4394.9,0.73609,3234.680695
1788865320000,4394.9,4395.0,4394.8,4395.0,0.82056,3606.290446
1788865380000,4395.0,4395.3,4394.9,4394.9,0.83674,3677.622631
1788865440000,4394.9,4394.9,4393.3,4393.3,0.80002,3515.061267
1788865500000,4393.3,4394.8,4393.3,4394.2,1.63589,7187.759584
1788865560000,4394.2,4394.3,4392.9,4393.0,0.72523,3186.228776
1788865620000,4393.0,4393.0,4392.5,4392.6,0.69002,3031.102948
1788865680000,4392.6,4392.6,4391.1,4391.3,0.93122,4089.759959
1788865740000,4391.3,4395.9,4391.3,4393.8,10.33401,45407.151709
1788865800000,4393.8,4394.3,4391.6,4391.7,0.95001,4173.481352
1788865860000,4391.7,4391.7,4391.0,4391.0,0.67338,2957.029207
1788865920000,4391.0,4391.0,4389.7,4389.7,2.24685,9864.910066
1788865980000,4389.7,4390.5,4389.5,4390.5,0.64874,2847.934286
1788866040000,4390.5,4392.9,4390.5,4392.9,0.6874,3018.628909
1788866100000,4392.9,4394.0,4392.8,4393.9,1.74634,7672.851423
1788866160000,4393.9,4397.1,4393.9,4397.1,1.81491,7977.948982
1788866220000,4397.1,4397.8,4396.5,4397.6,2.22478,9783.250574
1788866280000,4397.6,4398.3,4397.1,4398.2,1.20557,5301.859554
1788866340000,4398.2,4399.2,4398.2,4399.1,0.70103,3083.756513
1788866400000,4399.1,4399.2,4397.5,4398.1,0.83975,3693.453092
1788866460000,4398.1,4398.1,4396.4,4396.6,0.71146,3128.329494
1788866520000,4396.6,4397.3,4396.6,4397.2,0.66798,2937.191304
1788866580000,4397.2,4397.5,4396.9,4397.3,0.66361,2918.013693
1788866640000,4397.3,4398.9,4397.3,4398.7,0.68737,3022.964739
1788866700000,4398.7,4399.4,4398.7,4399.3,0.66878,2941.890897
1788866760000,4399.3,4399.4,4398.9,4398.9,0.76434,3362.407715
1788866820000,4398.9,4399.4,4398.9,4399.3,1.03459,4551.29283
1788866880000,4399.3,4400.3,4399.1,4399.7,0.69162,3042.904838
1788866940000,4399.7,4399.7,4399.1,4399.2,0.70808,3115.130702
1788867000000,4399.2,4399.4,4398.5,4398.8,0.69425,3054.000132
1788867060000,4398.8,4398.8,4398.7,4398.8,0.6964,3063.289461
1788867120000,4398.8,4399.0,4398.4,4399.0,0.67082,2950.717836
1788867180000,4399.0,4402.2,4399.0,4402.1,1.48732,6544.565183
1788867240000,4402.1,4402.1,4401.7,4401.9,0.70844,3118.464939
1788867300000,4401.9,4402.7,4401.9,4402.5,0.81939,3607.240272
1788867360000,4402.5,4403.0,4401.9,4403.0,0.86574,3811.399072
1788867420000,4403.0,4404.4,4402.9,4404.4,0.96552,4252.007672
1788867480000,4404.4,4404.4,4403.4,4403.4,0.91703,4038.364482
1788867540000,4403.4,4403.4,4402.0,4402.1,2.64309,11636.77097
1788867600000,4402.1,4402.9,4402.0,4402.9,0.7153,3148.961641
1788867660000,4402.9,4403.3,4402.4,4402.5,0.66675,2935.493824
1788867720000,4402.5,4402.6,4401.7,4401.8,0.70942,3123.070141
1788867780000,4401.8,4403.6,4401.8,4403.6,0.65784,2896.53116
1788867840000,4403.6,4403.7,4401.1,4401.2,0.73118,3218.902336
1788867900000,4401.2,4401.4,4401.1,4401.2,0.68671,3022.330418
1788867960000,4401.2,4401.2,4400.3,4400.4,0.72911,3208.747614
1788868020000,4400.4,4400.4,4397.8,4397.8,0.79785,3509.935104
1788868080000,4397.8,4397.9,4396.8,4396.8,0.68917,3030.685973
1788868140000,4396.8,4397.5,4396.8,4397.4,0.90652,3986.084473
1788868200000,4397.4,4399.3,4397.4,4399.3,1.90472,8376.436862
1788868260000,4399.3,4399.4,4396.5,4396.5,0.66594,2929.123718
1788868320000,4396.5,4396.6,4395.6,4396.5,1.18736,5219.687442
1788868380000,4396.5,4397.0,4395.9,4397.0,0.65093,2861.658547
1788868440000,4397.0,4397.7,4397.0,4397.7,0.85285,3750.127839
1788868500000,4397.7,4399.9,4397.7,4399.8,0.86393,3800.016166
1788868560000,4399.8,4400.0,4399.6,4400.0,0.71784,3158.340284
1788868620000,4400.0,4400.0,4399.9,4400.0,0.69389,3053.081257
1788868680000,4400.0,4401.7,4399.9,4401.7,0.69799,3071.632726
1788868740000,4401.7,4403.4,4401.7,4403.2,0.76399,3363.82317
1788868800000,4403.2,4403.6,4400.4,4401.2,0.96683,4255.673005
1788868860000,4401.2,4402.7,4401.0,4401.7,0.58322,2567.304205
1788868920000,4401.7,4401.7,4400.0,4401.0,0.67801,2983.927864
1788868980000,4401.0,4401.0,4399.9,4400.0,0.25059,1102.66818
1788869040000,4400.0,4400.4,4399.9,4400.1,0.49203,2165.049816
1788869100000,4400.1,4401.0,4399.3,4400.9,1.36397,6001.347884
1788869160000,4400.9,4400.9,4399.6,4400.1,0.24731,1088.183005
1788869220000,4400.1,4400.9,4400.1,4400.7,1.44581,6362.434361
1788869280000,4400.7,4401.0,4400.1,4400.2,0.46646,2052.641361
1788869340000,4400.2,4400.7,4400.1,4400.7,0.56634,2492.082573
1788869400000,4400.7,4400.9,4397.9,4397.9,5.13196,22572.758961
1788869460000,4397.9,4397.9,4395.7,4396.5,3.94613,17350.862564
1788869520000,4396.5,4396.6,4392.2,4392.2,0.60583,2662.263671
1788869580000,4392.2,4392.9,4390.3,4390.3,6.01056,26396.618303
1788869640000,4390.3,4391.1,4389.0,4390.0,1.14878,5043.386639
1788869700000,4390.0,4390.1,4384.6,4386.1,6.03335,26462.765225
1788869760000,4386.1,4388.5,4386.1,4387.3,0.32301,1417.296761
1788869820000,4387.3,4388.3,4386.1,4386.1,0.57168,2508.329699
1788869880000,4386.1,4388.8,4386.1,4387.6,1.19355,5236.579278
1788869940000,4387.6,4389.2,4386.1,4389.2,0.29748,1305.285223
1788870000000,4389.2,4392.0,4385.7,4392.0,3.50214,15361.774353
1788870060000,4392.0,4393.4,4391.5,4391.5,2.40761,10575.713222
1788870120000,4391.5,4391.7,4388.8,4389.0,0.4762,2090.846548
1788870180000,4389.0,4391.2,4388.2,4391.2,0.51239,2249.092792
1788870240000,4391.2,4393.1,4391.1,4393.0,0.59682,2621.053744
1788870300000,4393.0,4394.0,4392.0,4394.0,0.56759,2493.586661
1788870360000,4394.0,4395.6,4394.0,4394.7,1.79738,7898.722253
1788870420000,4394.7,4395.9,4393.9,4395.9,0.98934,4347.889335
1788870480000,4395.9,4395.9,4394.7,4394.9,0.31596,1388.689798
1788870540000,4394.9,4398.4,4394.9,4398.4,1.04964,4615.726876
1788870600000,4398.4,4400.4,4398.3,4399.4,4.39363,19332.189142
1788870660000,4399.4,4399.5,4398.4,4398.4,0.13298,584.999029
1788870720000,4398.4,4402.9,4398.4,4402.9,0.44988,1980.129849
1788870780000,4402.9,4403.8,4401.6,4403.8,1.66467,7329.057019
1788870840000,4403.8,4403.9,4401.2,4401.9,1.50914,6645.865553
1788870900000,4401.9,4402.1,4398.6,4399.3,0.38424,1690.640779
1788870960000,4399.3,4399.3,4399.0,4399.0,0.02441,107.37959
1788871020000,4399.0,4400.0,4399.0,4399.6,0.82381,3624.633413
1788871080000,4399.6,4399.6,4396.3,4396.7,0.32991,1450.846517
1788871140000,4396.7,4398.5,4396.7,4398.0,0.13795,606.742739
1788871200000,4398.0,4398.5,4396.0,4396.0,0.36069,1586.100062
