time,best_bid,best_ask,spread,rel_spread,mid_price,ob_imbalance,buy_volume,sell_volume,trade_count,large_trade_count,vwap,trade_imbalance
2026-09-12 09:14:00+00:00,77366.2,77366.3,0.10000000000582077,1.2925532775056405e-06,77366.25,0.3149407552548347,2.257173,0.408451,264,46,77361.02446230226,0.6935419248926331
2026-09-12 09:15:00+00:00,77366.2,77366.3,0.10000000000582077,1.2925532775056405e-06,77366.25,0.18550099349277022,0.007272,0.105822,31,3,77366.20643004934,-0.8713990132102498
2026-09-12 09:16:00+00:00,77380.0,77380.1,0.10000000000582077,1.2923227628545183e-06,77380.05,0.37858082790360353,1.277209,0.040437,147,39,77368.50035677261,0.9386223613929688
2026-09-12 09:17:00+00:00,77350.7,77350.8,0.10000000000582077,1.2928122869632262e-06,77350.75,0.29488624318248624,0.74913,2.617607,242,73,77362.80902003928,-0.5549815741473123
2026-09-12 09:18:00+00:00,77362.6,77362.7,0.09999999999126885,1.2926134250994358e-06,77362.65,0.44750445000236844,0.439329,0.032419,106,10,77356.10025479706,0.862557975868472
2026-09-12 09:19:00+00:00,77358.6,77358.7,0.09999999999126885,1.29268026253391e-06,77358.65,0.19968328765842852,0.002408,1.131385,147,21,77360.31206789952,-0.9957523110479604
2026-09-12 09:20:00+00:00,77355.1,77355.2,0.09999999999126885,1.2927387509592943e-06,77355.15,0.40687930588848603,0.017961,0.329894,52,8,77358.33364304093,-0.8967328340831668
2026-09-12 09:21:00+00:00,77355.2,77355.3,0.10000000000582077,1.2927370799760944e-06,77355.25,0.2800777600928312,0.42246799999999995,0.022005,38,7,77355.2113475959,0.9009838617868802
2026-09-12 09:22:00+00:00,77355.2,77355.3,0.10000000000582077,1.2927370799760944e-06,77355.25,0.4508504654334253,0.051021,0.16611599999999999,25,5,77355.22349714696,-0.530057060749665
2026-09-12 09:23:00+00:00,77347.1,77347.2,0.09999999999126885,1.2928724586654951e-06,77347.15,-0.07152862937778989,0.00148,0.905454,103,18,77353.59204153775,-0.9967362564420343
2026-09-12 09:24:00+00:00,77377.6,77377.7,0.09999999999126885,1.2923628462646366e-06,77377.65,0.2184350187188875,2.942639,0.01733,221,58,77360.27353756069,0.9882904179064038
2026-09-12 09:25:00+00:00,77368.7,77368.8,0.10000000000582077,1.2925115115058826e-06,77368.75,0.3901508731712073,0.033188,1.481526,100,20,77376.09624826866,-0.9561791863018365
2026-09-12 09:26:00+00:00,77368.7,77368.8,0.10000000000582077,1.2925115115058826e-06,77368.75,0.20575548752697523,0.012376999999999999,0.013473,29,0,77368.74788007737,-0.04239845261121863
